279,279,850,279,279,850,279,279,850,-1
279,276,952,279,276,952,279,276,952,1
276,266,941,276,266,941,276,266,941,1
266,265,796,266,265,796,266,265,796,1
265,270,799,265,270,799,265,270,799,1
270,271,832,270,271,832,270,271,832,1
271,270,876,271,270,876,271,270,876,1
270,268,837,270,268,837,270,268,837,1
268,271,866,268,271,866,268,271,866,1
271,268,884,271,268,884,271,268,884,1
268,269,888,268,269,888,268,269,888,1
269,273,848,269,273,848,269,273,848,1
273,267,863,273,267,863,273,267,863,1
267,271,861,267,271,861,267,271,861,1
271,278,919,271,278,919,271,278,919,1
278,270,947,278,270,947,278,270,947,1
270,272,910,270,272,910,270,272,910,1
272,277,888,272,277,888,272,277,888,1
277,271,873,277,271,873,277,271,873,1
271,271,860,271,271,860,271,271,860,1
271,272,857,271,272,857,271,272,857,1
272,277,976,272,277,976,272,277,976,1
277,278,936,277,278,936,277,278,936,1
278,270,878,278,270,878,278,270,878,1
270,282,838,270,282,838,270,282,838,1
282,275,894,282,275,894,282,275,894,1
275,273,835,275,273,835,275,273,835,1
273,277,793,273,277,793,273,277,793,1
277,274,875,277,274,875,277,274,875,1
274,274,871,274,274,871,274,274,871,1
274,280,857,274,280,857,274,280,857,1
280,272,820,280,272,820,280,272,820,1
272,274,829,272,274,829,272,274,829,1
274,277,916,274,277,916,274,277,916,1
277,270,839,277,270,839,277,270,839,1
270,271,847,270,271,847,270,271,847,1
271,271,918,271,271,918,271,271,918,1
271,270,927,271,270,927,271,270,927,1
270,276,865,270,276,865,270,276,865,1
276,270,918,276,270,918,276,270,918,1
270,271,903,270,271,903,270,271,903,1
271,274,853,271,274,853,271,274,853,1
274,278,808,274,278,808,274,278,808,1
278,271,858,278,271,858,278,271,858,1
271,269,841,271,269,841,271,269,841,1
269,274,780,269,274,780,269,274,780,1
274,286,831,274,286,831,274,286,831,1
286,275,904,286,275,904,286,275,904,1
275,280,900,275,280,900,275,280,900,1
280,283,924,280,283,924,280,283,924,1
283,271,831,283,271,831,283,271,831,1
271,276,753,271,276,753,271,276,753,1
276,275,843,276,275,843,276,275,843,1
275,273,847,275,273,847,275,273,847,1
273,274,837,273,274,837,273,274,837,1
274,271,814,274,271,814,274,271,814,1
271,273,850,271,273,850,271,273,850,1
273,275,874,273,275,874,273,275,874,1
275,277,845,275,277,845,275,277,845,1
277,272,861,277,272,861,277,272,861,1
272,267,936,272,267,936,272,267,936,1
267,276,862,267,276,862,267,276,862,1
276,282,912,276,282,912,276,282,912,1
282,278,856,282,278,856,282,278,856,1
278,280,902,278,280,902,278,280,902,1
280,282,933,280,282,933,280,282,933,1
282,280,931,282,280,931,282,280,931,1
280,281,823,280,281,823,280,281,823,1
281,275,834,281,275,834,281,275,834,1
275,281,810,275,281,810,275,281,810,1
281,285,841,281,285,841,281,285,841,1
285,272,865,285,272,865,285,272,865,1
272,280,860,272,280,860,272,280,860,1
280,282,945,280,282,945,280,282,945,1
282,277,854,282,277,854,282,277,854,1
277,281,834,277,281,834,277,281,834,1
281,275,877,281,275,877,281,275,877,1
275,279,824,275,279,824,275,279,824,1
279,285,879,279,285,879,279,285,879,1
285,278,851,285,278,851,285,278,851,1
278,287,815,278,287,815,278,287,815,1
287,275,949,287,275,949,287,275,949,1
275,273,844,275,273,844,275,273,844,1
273,281,831,273,281,831,273,281,831,1
281,275,868,281,275,868,281,275,868,1
275,276,898,275,276,898,275,276,898,1
276,277,891,276,277,891,276,277,891,1
277,275,837,277,275,837,277,275,837,1
275,280,861,275,280,861,275,280,861,1
280,282,861,280,282,861,280,282,861,1
282,268,892,282,268,892,282,268,892,1
268,279,922,268,279,922,268,279,922,1
279,277,874,279,277,874,279,277,874,1
277,282,916,277,282,916,277,282,916,1
282,274,914,282,274,914,282,274,914,1
274,273,885,274,273,885,274,273,885,1
273,284,864,273,284,864,273,284,864,1
284,273,841,284,273,841,284,273,841,1
273,274,810,273,274,810,273,274,810,1
274,274,882,274,274,882,274,274,882,1
274,274,824,274,274,824,274,274,824,1
274,280,913,274,280,913,274,280,913,1
280,269,842,280,269,842,280,269,842,1
269,270,814,269,270,814,269,270,814,1
270,279,819,270,279,819,270,279,819,1
279,273,788,279,273,788,279,273,788,1
273,268,806,273,268,806,273,268,806,1
268,273,957,268,273,957,268,273,957,1
273,271,967,273,271,967,273,271,967,1
271,280,874,271,280,874,271,280,874,1
280,274,943,280,274,943,280,274,943,1
274,272,905,274,272,905,274,272,905,1
272,280,914,272,280,914,272,280,914,1
280,278,829,280,278,829,280,278,829,1
278,270,862,278,270,862,278,270,862,1
270,274,904,270,274,904,270,274,904,1
274,272,895,274,272,895,274,272,895,1
272,280,858,272,280,858,272,280,858,1
280,269,864,280,269,864,280,269,864,1
269,274,828,269,274,828,269,274,828,1
274,285,911,274,285,911,274,285,911,1
285,276,896,285,276,896,285,276,896,1
276,277,810,276,277,810,276,277,810,1
277,278,908,277,278,908,277,278,908,1
278,279,944,278,279,944,278,279,944,1
279,281,893,279,281,893,279,281,893,1
281,184,858,281,184,858,281,184,858,1
184,215,1541,184,215,1541,184,215,1541,1
215,160,773,215,160,773,215,160,773,-1
160,182,1010,160,182,1010,160,182,1010,1
182,277,809,182,277,809,182,277,809,1
277,155,1526,277,155,1526,277,155,1526,-1
155,212,781,155,212,781,155,212,781,1
212,274,872,212,274,872,212,274,872,1
274,272,815,274,272,815,274,272,815,1
272,279,876,272,279,876,272,279,876,1
279,273,811,279,273,811,279,273,811,1
273,279,911,273,279,911,273,279,911,1
279,274,924,279,274,924,279,274,924,1
274,271,837,274,271,837,274,271,837,1
271,275,811,271,275,811,271,275,811,1
275,273,826,275,273,826,275,273,826,1
273,276,868,273,276,868,273,276,868,1
276,280,821,276,280,821,276,280,821,1
280,276,911,280,276,911,280,276,911,1
276,281,895,276,281,895,276,281,895,1
281,276,925,281,276,925,281,276,925,1
276,280,873,276,280,873,276,280,873,1
280,276,866,280,276,866,280,276,866,1
276,274,810,276,274,810,276,274,810,1
274,280,864,274,280,864,274,280,864,1
280,281,871,280,281,871,280,281,871,1
281,275,813,281,275,813,281,275,813,1
275,278,834,275,278,834,275,278,834,1
278,276,910,278,276,910,278,276,910,1
276,272,859,276,272,859,276,272,859,1
272,274,874,272,274,874,272,274,874,1
274,274,875,274,274,875,274,274,875,1
274,277,877,274,277,877,274,277,877,1
277,284,925,277,284,925,277,284,925,1
284,275,882,284,275,882,284,275,882,1
275,281,834,275,281,834,275,281,834,1
281,279,880,281,279,880,281,279,880,1
279,273,852,279,273,852,279,273,852,1
273,277,857,273,277,857,273,277,857,1
277,273,843,277,273,843,277,273,843,1
273,278,875,273,278,875,273,278,875,1
278,280,855,278,280,855,278,280,855,1
280,275,830,280,275,830,280,275,830,1
275,285,869,275,285,869,275,285,869,1
285,279,893,285,279,893,285,279,893,1
279,276,829,279,276,829,279,276,829,1
276,279,828,276,279,828,276,279,828,1
279,277,852,279,277,852,279,277,852,1
277,280,864,277,280,864,277,280,864,1
280,282,866,280,282,866,280,282,866,1
282,275,879,282,275,879,282,275,879,1
275,276,890,275,276,890,275,276,890,1
276,277,863,276,277,863,276,277,863,1
277,272,872,277,272,872,277,272,872,1
272,272,863,272,272,863,272,272,863,1
272,275,830,272,275,830,272,275,830,1
275,273,935,275,273,935,275,273,935,1
273,272,918,273,272,918,273,272,918,1
272,271,870,272,271,870,272,271,870,1
271,283,816,271,283,816,271,283,816,1
283,271,888,283,271,888,283,271,888,1
271,266,904,271,266,904,271,266,904,1
266,281,818,266,281,818,266,281,818,1
281,268,900,281,268,900,281,268,900,1
268,280,855,268,280,855,268,280,855,1
280,279,866,280,279,866,280,279,866,1
279,271,833,279,271,833,279,271,833,1
271,283,837,271,283,837,271,283,837,1
283,277,912,283,277,912,283,277,912,1
277,179,895,277,179,895,277,179,895,-1
179,208,1506,179,208,1506,179,208,1506,1
208,153,766,208,153,766,208,153,766,1
153,275,874,153,275,874,153,275,874,1
275,270,843,275,270,843,275,270,843,1
270,272,844,270,272,844,270,272,844,1
272,271,825,272,271,825,272,271,825,1
271,276,874,271,276,874,271,276,874,1
276,271,862,276,271,862,276,271,862,1
271,267,854,271,267,854,271,267,854,-1
267,276,831,267,276,831,267,276,831,1
276,271,1538,276,271,1538,276,271,1538,1
271,278,872,271,278,872,271,278,872,-1
278,198,920,278,198,920,278,198,920,1
198,343,1533,198,343,1533,198,343,1533,1
343,278,909,343,278,909,343,278,909,1
278,271,878,278,271,878,278,271,878,1
271,263,852,271,263,852,271,263,852,1
263,267,841,263,267,841,263,267,841,1
267,268,809,267,268,809,267,268,809,1
268,268,838,268,268,838,268,268,838,1
268,265,800,268,265,800,268,265,800,1
265,270,763,265,270,763,265,270,763,1
270,276,864,270,276,864,270,276,864,1
276,265,912,276,265,912,276,265,912,1
265,266,804,265,266,804,265,266,804,1
266,275,836,266,275,836,266,275,836,1
275,266,867,275,266,867,275,266,867,1
266,277,864,266,277,864,266,277,864,1
277,275,864,277,275,864,277,275,864,1
275,265,895,275,265,895,275,265,895,1
265,279,840,265,279,840,265,279,840,1
279,268,936,279,268,936,279,268,936,1
268,264,852,268,264,852,268,264,852,1
264,271,856,264,271,856,264,271,856,1
271,269,854,271,269,854,271,269,854,1
269,267,856,269,267,856,269,267,856,1
267,270,880,267,270,880,267,270,880,1
270,271,849,270,271,849,270,271,849,1
271,276,846,271,276,846,271,276,846,1
276,270,852,276,270,852,276,270,852,1
270,266,890,270,266,890,270,266,890,1
266,275,849,266,275,849,266,275,849,1
275,269,905,275,269,905,275,269,905,1
269,277,903,269,277,903,269,277,903,1
277,272,907,277,272,907,277,272,907,1
272,269,840,272,269,840,272,269,840,1
269,280,825,269,280,825,269,280,825,1
280,270,846,280,270,846,280,270,846,1
270,268,836,270,268,836,270,268,836,1
268,271,857,268,271,857,268,271,857,1
271,269,850,271,269,850,271,269,850,1
269,273,843,269,273,843,269,273,843,1
273,272,947,273,272,947,273,272,947,1
272,271,853,272,271,853,272,271,853,1
271,277,921,271,277,921,271,277,921,1
277,271,847,277,271,847,277,271,847,1
271,264,994,271,264,994,271,264,994,1
264,277,832,264,277,832,264,277,832,1
277,269,882,277,269,882,277,269,882,1
269,276,933,269,276,933,269,276,933,1
276,272,930,276,272,930,276,272,930,1
272,269,825,272,269,825,272,269,825,1
269,279,828,269,279,828,269,279,828,1
279,272,887,279,272,887,279,272,887,1
272,269,909,272,269,909,272,269,909,1
269,271,897,269,271,897,269,271,897,1
271,267,917,271,267,917,271,267,917,1
267,271,863,267,271,863,267,271,863,1
271,273,896,271,273,896,271,273,896,1
