150,150,820,150,150,820,150,150,820,-1
150,263,872,150,263,872,150,263,872,1
263,247,858,263,247,858,263,247,858,1
247,257,849,247,257,849,247,257,849,1
257,244,841,257,244,841,257,244,841,1
244,255,856,244,255,856,244,255,856,1
255,243,852,255,243,852,255,243,852,1
243,256,841,243,256,841,243,256,841,1
256,245,841,256,245,841,256,245,841,1
245,238,833,245,238,833,245,238,833,1
238,250,867,238,250,867,238,250,867,1
250,248,861,250,248,861,250,248,861,1
248,249,875,248,249,875,248,249,875,1
249,245,894,249,245,894,249,245,894,1
245,248,903,245,248,903,245,248,903,1
248,249,878,248,249,878,248,249,878,1
249,250,880,249,250,880,249,250,880,1
250,255,882,250,255,882,250,255,882,1
255,247,869,255,247,869,255,247,869,1
247,248,870,247,248,870,247,248,870,1
248,242,854,248,242,854,248,242,854,1
242,256,870,242,256,870,242,256,870,1
256,248,882,256,248,882,256,248,882,1
248,244,868,248,244,868,248,244,868,1
244,252,870,244,252,870,244,252,870,1
252,249,874,252,249,874,252,249,874,1
249,252,871,249,252,871,249,252,871,1
252,255,859,252,255,859,252,255,859,1
255,260,868,255,260,868,255,260,868,1
260,256,850,260,256,850,260,256,850,1
256,254,858,256,254,858,256,254,858,1
254,263,854,254,263,854,254,263,854,1
263,255,864,263,255,864,263,255,864,1
255,253,857,255,253,857,255,253,857,1
253,250,870,253,250,870,253,250,870,1
250,260,868,250,260,868,250,260,868,1
260,255,873,260,255,873,260,255,873,1
255,255,857,255,255,857,255,255,857,1
255,262,865,255,262,865,255,262,865,1
262,255,868,262,255,868,262,255,868,1
255,250,886,255,250,886,255,250,886,1
250,257,873,250,257,873,250,257,873,1
257,260,873,257,260,873,257,260,873,1
260,257,865,260,257,865,260,257,865,1
257,246,854,257,246,854,257,246,854,1
246,267,862,246,267,862,246,267,862,1
267,245,898,267,245,898,267,245,898,1
245,255,889,245,255,889,245,255,889,1
255,258,895,255,258,895,255,258,895,1
258,255,879,258,255,879,258,255,879,1
255,253,865,255,253,865,255,253,865,1
253,251,862,253,251,862,253,251,862,1
251,263,869,251,263,869,251,263,869,1
263,251,857,263,251,857,263,251,857,1
251,250,851,251,250,851,251,250,851,1
250,245,845,250,245,845,250,245,845,1
245,248,847,245,248,847,245,248,847,1
248,251,860,248,251,860,248,251,860,1
251,243,854,251,243,854,251,243,854,1
243,260,863,243,260,863,243,260,863,1
260,248,875,260,248,875,260,248,875,1
248,251,861,248,251,861,248,251,861,1
251,255,864,251,255,864,251,255,864,1
255,255,856,255,255,856,255,255,856,1
255,258,846,255,258,846,255,258,846,1
258,252,850,258,252,850,258,252,850,1
252,255,881,252,255,881,252,255,881,1
255,248,869,255,248,869,255,248,869,1
248,253,860,248,253,860,248,253,860,1
253,256,860,253,256,860,253,256,860,1
256,258,878,256,258,878,256,258,878,1
258,246,862,258,246,862,258,246,862,1
246,251,868,246,251,868,246,251,868,1
251,255,882,251,255,882,251,255,882,1
255,249,897,255,249,897,255,249,897,1
249,255,892,249,255,892,249,255,892,1
255,247,895,255,247,895,255,247,895,1
247,255,888,247,255,888,247,255,888,1
255,250,892,255,250,892,255,250,892,1
250,257,888,250,257,888,250,257,888,1
257,262,897,257,262,897,257,262,897,1
262,257,909,262,257,909,262,257,909,1
257,255,885,257,255,885,257,255,885,1
255,257,895,255,257,895,255,257,895,1
257,256,879,257,256,879,257,256,879,1
256,257,867,256,257,867,256,257,867,1
257,251,868,257,251,868,257,251,868,1
251,258,868,251,258,868,251,258,868,1
258,244,866,258,244,866,258,244,866,1
244,254,862,244,254,862,244,254,862,1
254,251,822,254,251,822,254,251,822,1
251,258,799,251,258,799,251,258,799,1
258,247,813,258,247,813,258,247,813,1
247,247,836,247,247,836,247,247,836,1
247,257,868,247,257,868,247,257,868,1
257,246,896,257,246,896,257,246,896,1
246,256,904,246,256,904,246,256,904,1
256,245,929,256,245,929,256,245,929,1
245,253,920,245,253,920,245,253,920,1
253,248,927,253,248,927,253,248,927,1
248,253,923,248,253,923,248,253,923,1
253,253,915,253,253,915,253,253,915,1
253,247,926,253,247,926,253,247,926,1
247,245,923,247,245,923,247,245,923,1
245,247,906,245,247,906,245,247,906,1
247,250,892,247,250,892,247,250,892,1
250,248,895,250,248,895,250,248,895,1
248,246,907,248,246,907,248,246,907,1
246,248,887,246,248,887,246,248,887,1
248,247,867,248,247,867,248,247,867,1
247,251,867,247,251,867,247,251,867,1
251,247,946,251,247,946,251,247,946,1
247,254,929,247,254,929,247,254,929,1
254,249,880,254,249,880,254,249,880,1
249,250,866,249,250,866,249,250,866,1
250,252,856,250,252,856,250,252,856,1
252,250,859,252,250,859,252,250,859,1
250,256,847,250,256,847,250,256,847,1
256,244,863,256,244,863,256,244,863,1
244,250,872,244,250,872,244,250,872,1
250,247,854,250,247,854,250,247,854,1
247,249,854,247,249,854,247,249,854,1
249,249,859,249,249,859,249,249,859,1
249,250,842,249,250,842,249,250,842,1
250,244,823,250,244,823,250,244,823,1
244,248,818,244,248,818,244,248,818,1
248,249,832,248,249,832,248,249,832,1
249,248,840,249,248,840,249,248,840,1
248,250,823,248,250,823,248,250,823,1
250,243,838,250,243,838,250,243,838,1
243,246,842,243,246,842,243,246,842,1
246,251,848,246,251,848,246,251,848,1
251,247,871,251,247,871,251,247,871,1
247,250,853,247,250,853,247,250,853,1
250,249,868,250,249,868,250,249,868,1
249,243,879,249,243,879,249,243,879,1
243,243,914,243,243,914,243,243,914,1
243,251,903,243,251,903,243,251,903,1
251,244,871,251,244,871,251,244,871,1
244,242,862,244,242,862,244,242,862,1
242,243,828,242,243,828,242,243,828,1
243,244,819,243,244,819,243,244,819,1
244,245,833,244,245,833,244,245,833,1
245,248,825,245,248,825,245,248,825,1
248,252,817,248,252,817,248,252,817,1
252,249,824,252,249,824,252,249,824,1
249,247,811,249,247,811,249,247,811,1
247,250,813,247,250,813,247,250,813,1
250,252,848,250,252,848,250,252,848,1
252,252,837,252,252,837,252,252,837,1
252,246,864,252,246,864,252,246,864,1
246,254,868,246,254,868,246,254,868,1
254,253,873,254,253,873,254,253,873,1
253,247,878,253,247,878,253,247,878,1
247,257,860,247,257,860,247,257,860,1
257,253,854,257,253,854,257,253,854,1
253,253,849,253,253,849,253,253,849,1
253,245,888,253,245,888,253,245,888,1
245,258,866,245,258,866,245,258,866,1
258,251,865,258,251,865,258,251,865,1
251,250,863,251,250,863,251,250,863,1
250,252,855,250,252,855,250,252,855,1
252,253,866,252,253,866,252,253,866,1
253,253,851,253,253,851,253,253,851,1
253,246,859,253,246,859,253,246,859,1
246,261,868,246,261,868,246,261,868,1
261,247,888,261,247,888,261,247,888,1
247,249,903,247,249,903,247,249,903,1
249,256,915,249,256,915,249,256,915,1
256,253,913,256,253,913,256,253,913,1
253,253,901,253,253,901,253,253,901,1
253,244,898,253,244,898,253,244,898,1
244,254,892,244,254,892,244,254,892,1
254,243,871,254,243,871,254,243,871,1
243,252,852,243,252,852,243,252,852,1
252,249,886,252,249,886,252,249,886,1
249,247,884,249,247,884,249,247,884,1
247,249,857,247,249,857,247,249,857,1
249,245,867,249,245,867,249,245,867,1
245,260,853,245,260,853,245,260,853,1
260,250,873,260,250,873,260,250,873,1
250,249,867,250,249,867,250,249,867,1
249,250,857,249,250,857,249,250,857,1
250,254,880,250,254,880,250,254,880,1
254,249,880,254,249,880,254,249,880,1
249,253,876,249,253,876,249,253,876,1
253,262,869,253,262,869,253,262,869,1
262,253,877,262,253,877,262,253,877,1
253,252,865,253,252,865,253,252,865,1
252,258,878,252,258,878,252,258,878,1
258,261,877,258,261,877,258,261,877,1
261,254,879,261,254,879,261,254,879,1
254,247,873,254,247,873,254,247,873,1
247,260,859,247,260,859,247,260,859,1
260,252,854,260,252,854,260,252,854,1
252,255,852,252,255,852,252,255,852,1
255,262,854,255,262,854,255,262,854,1
262,256,874,262,256,874,262,256,874,1
256,251,866,256,251,866,256,251,866,1
251,253,861,251,253,861,251,253,861,1
253,266,851,253,266,851,253,266,851,1
266,255,861,266,255,861,266,255,861,1
255,258,865,255,258,865,255,258,865,1
258,259,863,258,259,863,258,259,863,1
259,257,858,259,257,858,259,257,858,1
257,255,864,257,255,864,257,255,864,1
255,258,861,255,258,861,255,258,861,1
258,261,874,258,261,874,258,261,874,1
261,254,853,261,254,853,261,254,853,1
254,256,855,254,256,855,254,256,855,1
256,259,833,256,259,833,256,259,833,1
259,257,823,259,257,823,259,257,823,1
257,253,815,257,253,815,257,253,815,1
253,243,866,253,243,866,253,243,866,1
243,253,857,243,253,857,243,253,857,1
253,246,894,253,246,894,253,246,894,1
246,248,902,246,248,902,246,248,902,1
248,256,879,248,256,879,248,256,879,1
256,249,883,256,249,883,256,249,883,1
249,249,854,249,249,854,249,249,854,1
249,250,886,249,250,886,249,250,886,1
250,254,881,250,254,881,250,254,881,1
254,249,877,254,249,877,254,249,877,1
249,253,879,249,253,879,249,253,879,1
253,250,871,253,250,871,253,250,871,1
250,253,885,250,253,885,250,253,885,1
253,252,859,253,252,859,253,252,859,1
252,251,864,252,251,864,252,251,864,1
251,258,856,251,258,856,251,258,856,1
258,249,872,258,249,872,258,249,872,1
249,253,861,249,253,861,249,253,861,1
253,254,862,253,254,862,253,254,862,1
254,252,876,254,252,876,254,252,876,1
252,254,861,252,254,861,252,254,861,1
254,249,866,254,249,866,254,249,866,1
249,256,856,249,256,856,249,256,856,1
256,251,866,256,251,866,256,251,866,1
251,252,858,251,252,858,251,252,858,1
252,252,861,252,252,861,252,252,861,1
