190,190,1013,190,190,1013,190,190,1013,-1
190,285,1004,190,285,1004,190,285,1004,1
285,246,985,285,246,985,285,246,985,1
246,301,992,246,301,992,246,301,992,1
301,288,1003,301,288,1003,301,288,1003,1
288,297,996,288,297,996,288,297,996,1
297,158,994,297,158,994,297,158,994,1
158,136,989,158,136,989,158,136,989,1
136,263,999,136,263,999,136,263,999,1
263,309,1009,263,309,1009,263,309,1009,1
309,295,974,309,295,974,309,295,974,1
295,252,957,295,252,957,295,252,957,1
252,186,985,252,186,985,252,186,985,1
186,143,999,186,143,999,186,143,999,1
143,310,1017,143,310,1017,143,310,1017,1
310,279,1010,310,279,1010,310,279,1010,1
279,175,1019,279,175,1019,279,175,1019,1
175,121,1013,175,121,1013,175,121,1013,1
121,283,1009,121,283,1009,121,283,1009,1
283,287,991,283,287,991,283,287,991,1
287,260,1013,287,260,1013,287,260,1013,1
260,336,1019,260,336,1019,260,336,1019,1
336,321,1005,336,321,1005,336,321,1005,1
321,179,998,321,179,998,321,179,998,1
179,122,1000,179,122,1000,179,122,1000,1
122,163,1015,122,163,1015,122,163,1015,1
163,127,984,163,127,984,163,127,984,1
127,293,983,127,293,983,127,293,983,1
293,255,999,293,255,999,293,255,999,1
255,153,1011,255,153,1011,255,153,1011,1
153,147,989,153,147,989,153,147,989,1
147,278,988,147,278,988,147,278,988,1
278,285,988,278,285,988,278,285,988,1
285,306,1005,285,306,1005,285,306,1005,1
306,157,1005,306,157,1005,306,157,1005,1
157,123,991,157,123,991,157,123,991,1
123,283,991,123,283,991,123,283,991,1
283,281,973,283,281,973,283,281,973,1
281,250,984,281,250,984,281,250,984,1
250,182,1008,250,182,1008,250,182,1008,1
182,129,989,182,129,989,182,129,989,1
129,310,982,129,310,982,129,310,982,1
310,281,949,310,281,949,310,281,949,1
281,165,982,281,165,982,281,165,982,1
165,153,992,165,153,992,165,153,992,1
153,268,1005,153,268,1005,153,268,1005,1
268,291,990,268,291,990,268,291,990,1
291,283,1007,291,283,1007,291,283,1007,1
283,285,983,283,285,983,283,285,983,1
285,267,1005,285,267,1005,285,267,1005,1
267,333,1001,267,333,1001,267,333,1001,1
333,160,974,333,160,974,333,160,974,1
160,146,977,160,146,977,160,146,977,1
146,273,998,146,273,998,146,273,998,1
273,305,997,273,305,997,273,305,997,1
305,280,972,305,280,972,305,280,972,1
280,268,997,280,268,997,280,268,997,1
268,288,1004,268,288,1004,268,288,1004,1
288,149,977,288,149,977,288,149,977,1
149,142,981,149,142,981,149,142,981,1
142,299,996,142,299,996,142,299,996,1
299,316,984,299,316,984,299,316,984,1
316,270,961,316,270,961,316,270,961,1
270,286,986,270,286,986,270,286,986,1
286,285,986,286,285,986,286,285,986,1
285,253,979,285,253,979,285,253,979,1
253,314,995,253,314,995,253,314,995,1
314,151,976,314,151,976,314,151,976,1
151,146,991,151,146,991,151,146,991,1
146,288,1009,146,288,1009,146,288,1009,1
288,286,1007,288,286,1007,288,286,1007,1
286,268,1005,286,268,1005,286,268,1005,1
268,306,1011,268,306,1011,268,306,1011,1
306,277,993,306,277,993,306,277,993,1
277,259,993,277,259,993,277,259,993,1
259,318,995,259,318,995,259,318,995,1
318,287,944,318,287,944,318,287,944,1
287,151,949,287,151,949,287,151,949,1
151,142,981,151,142,981,151,142,981,1
142,283,995,142,283,995,142,283,995,1
283,150,996,283,150,996,283,150,996,1
