141,141,914,141,141,914,141,141,914,-1
141,206,1080,141,206,1080,141,206,1080,-1
206,147,932,206,147,932,206,147,932,-1
147,174,1064,147,174,1064,147,174,1064,-1
174,142,937,174,142,937,174,142,937,-1
142,176,1073,142,176,1073,142,176,1073,-1
176,144,925,176,144,925,176,144,925,-1
144,201,1073,144,201,1073,144,201,1073,-1
201,138,925,201,138,925,201,138,925,-1
138,184,1103,138,184,1103,138,184,1103,-1
184,137,937,184,137,937,184,137,937,-1
137,122,1079,137,122,1079,137,122,1079,-1
122,222,1021,122,222,1021,122,222,1021,-1
222,145,992,222,145,992,222,145,992,-1
145,130,951,145,130,951,145,130,951,-1
130,200,1047,130,200,1047,130,200,1047,-1
200,137,943,200,137,943,200,137,943,-1
137,162,1084,137,162,1084,137,162,1084,-1
162,134,938,162,134,938,162,134,938,-1
134,197,1089,134,197,1089,134,197,1089,-1
197,148,938,197,148,938,197,148,938,-1
148,187,1089,148,187,1089,148,187,1089,-1
187,141,937,187,141,937,187,141,937,-1
141,163,1095,141,163,1095,141,163,1095,-1
163,139,934,163,139,934,163,139,934,-1
139,188,1080,139,188,1080,139,188,1080,-1
188,145,941,188,145,941,188,145,941,-1
145,189,1099,145,189,1099,145,189,1099,-1
189,145,937,189,145,937,189,145,937,-1
145,171,1084,145,171,1084,145,171,1084,-1
171,133,922,171,133,922,171,133,922,-1
133,209,1078,133,209,1078,133,209,1078,-1
209,150,913,209,150,913,209,150,913,-1
150,213,1069,150,213,1069,150,213,1069,-1
213,145,917,213,145,917,213,145,917,-1
145,175,1067,145,175,1067,145,175,1067,-1
175,138,909,175,138,909,175,138,909,-1
138,217,1060,138,217,1060,138,217,1060,-1
217,145,910,217,145,910,217,145,910,-1
145,239,1078,145,239,1078,145,239,1078,-1
239,143,915,239,143,915,239,143,915,-1
143,180,1042,143,180,1042,143,180,1042,-1
180,135,906,180,135,906,180,135,906,-1
135,223,1060,135,223,1060,135,223,1060,-1
223,147,904,223,147,904,223,147,904,-1
147,200,1071,147,200,1071,147,200,1071,-1
200,135,917,200,135,917,200,135,917,-1
135,176,1052,135,176,1052,135,176,1052,-1
176,142,893,176,142,893,176,142,893,-1
142,197,1048,142,197,1048,142,197,1048,-1
197,145,904,197,145,904,197,145,904,-1
145,196,1057,145,196,1057,145,196,1057,-1
196,140,920,196,140,920,196,140,920,-1
140,179,1055,140,179,1055,140,179,1055,-1
179,137,911,179,137,911,179,137,911,-1
137,222,1072,137,222,1072,137,222,1072,-1
222,147,917,222,147,917,222,147,917,-1
147,210,1075,147,210,1075,147,210,1075,-1
210,140,930,210,140,930,210,140,930,-1
140,189,1076,140,189,1076,140,189,1076,-1
189,144,912,189,144,912,189,144,912,-1
144,212,1059,144,212,1059,144,212,1059,-1
212,139,903,212,139,903,212,139,903,-1
139,215,1088,139,215,1088,139,215,1088,-1
215,146,932,215,146,932,215,146,932,-1
146,186,1069,146,186,1069,146,186,1069,-1
186,140,900,186,140,900,186,140,900,-1
140,218,1039,140,218,1039,140,218,1039,-1
218,139,890,218,139,890,218,139,890,-1
139,196,1057,139,196,1057,139,196,1057,-1
196,140,913,196,140,913,196,140,913,-1
140,178,1059,140,178,1059,140,178,1059,-1
178,134,900,178,134,900,178,134,900,-1
134,220,1064,134,220,1064,134,220,1064,-1
220,149,901,220,149,901,220,149,901,-1
149,203,1055,149,203,1055,149,203,1055,-1
203,140,914,203,140,914,203,140,914,-1
140,180,1064,140,180,1064,140,180,1064,-1
180,143,895,180,143,895,180,143,895,-1
143,214,1051,143,214,1051,143,214,1051,-1
214,142,898,214,142,898,214,142,898,-1
142,189,1054,142,189,1054,142,189,1054,-1
